split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,auc_prc,acc,auc_roc,recall,precision,f1,kappa,mcc
6,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,118,432,3.6610169491525424,425,7,51,67,0.5677966101694916,0.9837962962962963,0.8551327926997184,0.8945454545454545,0.9413841807909604,0.5677966101694916,0.9054054054054054,0.6979166666666666,0.638059362802941,0.6635630784777927
6,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,130,481,3.7,475,6,60,70,0.5384615384615384,0.9875259875259875,0.8350597837701296,0.8919803600654664,0.9262114185191108,0.5384615384615384,0.9210526315789473,0.6796116504854369,0.6199460916442049,0.6522828678859911
7,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,942,4005,4.251592356687898,3992,13,209,733,0.778131634819533,0.9967540574282148,0.9626008547109091,0.9551243177683445,0.9848826175348755,0.778131634819533,0.982573726541555,0.8684834123222749,0.8418685940188957,0.8501951028870417
7,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,117,433,3.700854700854701,421,12,45,72,0.6153846153846154,0.9722863741339491,0.8316073930980353,0.8963636363636364,0.9109571465229663,0.6153846153846154,0.8571428571428571,0.7164179104477612,0.6550927453957356,0.6685571378233173
7,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,107,504,4.710280373831775,488,16,42,65,0.6074766355140186,0.9682539682539683,0.8229415997900842,0.9050736497545008,0.9419781931464174,0.6074766355140186,0.8024691358024691,0.6914893617021276,0.6366600365000923,0.6452767665293029
8,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,969,3978,4.105263157894737,3962,16,206,763,0.7874097007223942,0.9959778783308195,0.9615931580645831,0.9551243177683445,0.9836554610730535,0.7874097007223942,0.9794608472400513,0.8729977116704806,0.8461351586949998,0.8535684915938849
8,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,86,464,5.395348837209302,454,10,33,53,0.6162790697674418,0.978448275862069,0.8192116610911633,0.9218181818181819,0.9293554530874097,0.6162790697674418,0.8412698412698413,0.7114093959731544,0.6674353854374666,0.6782524456685682
8,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,111,500,4.504504504504505,491,9,39,72,0.6486486486486487,0.982,0.8421009942228788,0.9214402618657938,0.931045045045045,0.6486486486486487,0.8888888888888888,0.75,0.7047417698580489,0.7170567308525325
9,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,928,4019,4.330818965517241,4005,14,220,708,0.7629310344827587,0.9965165464045782,0.9580397727537645,0.9526986052152819,0.9823180946538426,0.7629310344827587,0.9806094182825484,0.8581818181818182,0.8303268675875974,0.8397477305904809
9,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,112,438,3.9107142857142856,431,7,45,67,0.5982142857142857,0.9840182648401826,0.8401541562350492,0.9054545454545454,0.9286121983039791,0.5982142857142857,0.9054054054054054,0.7204301075268817,0.6663711446036116,0.687105163166676
9,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,126,485,3.8492063492063493,478,7,54,72,0.5714285714285714,0.9855670103092784,0.8348274053464387,0.900163666121113,0.935133366061201,0.5714285714285714,0.9113924050632911,0.7024390243902439,0.6462072958888245,0.6716430579816498
10,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,955,3992,4.180104712041885,3983,9,217,738,0.7727748691099476,0.997745490981964,0.9609780792565562,0.9543157469173237,0.9838429476754557,0.7727748691099476,0.9879518072289156,0.8672150411280847,0.8401232428202734,0.8493684498818697
10,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,92,458,4.978260869565218,451,7,36,56,0.6086956521739131,0.9847161572052402,0.8222601789315755,0.9218181818181819,0.9334773115625593,0.6086956521739131,0.8888888888888888,0.7225806451612903,0.6789215020771675,0.6954214500421462
10,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,119,492,4.1344537815126055,486,6,45,74,0.6218487394957983,0.9878048780487805,0.8505946734433789,0.9165302782324058,0.9323631891781102,0.6218487394957983,0.925,0.7437185929648242,0.6961355059532517,0.715726229378156
